,Dia,Taxa Compra 9:00,Taxa Venda 9:00,PU Compra 9:00,PU Venda 9:00,Vencimento,Titulo_Completo,Titulo
6,2002-01-09 00:00:00,0.0028,0.0032,1259.99,1258.44,20050216,LFT 160205,LFT
7,2002-01-10 00:00:00,0.0028,0.0032,1260.88,1259.32,20050216,LFT 160205,LFT
8,2002-01-11 00:00:00,0.0028,0.0032,1261.77,1260.21,20050216,LFT 160205,LFT
9,2002-01-14 00:00:00,0.0028,0.0032,1262.65,1261.1,20050216,LFT 160205,LFT
10,2002-01-15 00:00:00,0.0028,0.0032,1263.54,1261.99,20050216,LFT 160205,LFT
11,2002-01-16 00:00:00,0.0028,0.0032,1264.43,1262.88,20050216,LFT 160205,LFT
12,2002-01-17 00:00:00,0.0028,0.0032,1265.32,1263.77,20050216,LFT 160205,LFT
13,2002-01-18 00:00:00,0.0028,0.0032,1266.21,1264.66,20050216,LFT 160205,LFT
14,2002-01-21 00:00:00,0.0028,0.0032,1267.1,1265.55,20050216,LFT 160205,LFT
15,2002-01-22 00:00:00,0.0028,0.0032,1267.99,1266.44,20050216,LFT 160205,LFT
16,2002-01-23 00:00:00,0.0028,0.0032,1268.88,1267.33,20050216,LFT 160205,LFT
17,2002-01-24 00:00:00,0.0028,0.0032,1269.78,1268.23,20050216,LFT 160205,LFT
18,2002-01-25 00:00:00,0.0028,0.0032,1270.67,1269.12,20050216,LFT 160205,LFT
19,2002-01-28 00:00:00,0.0028,0.0032,1271.56,1270.02,20050216,LFT 160205,LFT
20,2002-01-29 00:00:00,0.0028,0.0032,1272.46,1270.91,20050216,LFT 160205,LFT
21,2002-01-30 00:00:00,0.0028,0.0032,1273.35,1271.81,20050216,LFT 160205,LFT
22,2002-01-31 00:00:00,0.0028,0.0032,1274.25,1272.7,20050216,LFT 160205,LFT
23,2002-02-01 00:00:00,0.0028,0.0032,1275.14,1273.6,20050216,LFT 160205,LFT
24,2002-02-04 00:00:00,0.0028,0.0032,1276.04,1274.5,20050216,LFT 160205,LFT
25,2002-02-05 00:00:00,0.0028,0.0032,1276.94,1275.4,20050216,LFT 160205,LFT
26,2002-02-06 00:00:00,0.0028,0.0032,1277.84,1276.3,20050216,LFT 160205,LFT
27,2002-02-07 00:00:00,0.0029,0.0033,1278.35,1276.81,20050216,LFT 160205,LFT
28,2002-02-08 00:00:00,0.0031,0.0035,1278.48,1276.94,20050216,LFT 160205,LFT
29,2002-02-13 00:00:00,0.0031,0.0035,1279.38,1277.84,20050216,LFT 160205,LFT
30,2002-02-14 00:00:00,0.0031999999999999997,0.0036,1279.9,1278.37,20050216,LFT 160205,LFT
31,2002-02-15 00:00:00,0.0031999999999999997,0.0036,1280.8,1279.27,20050216,LFT 160205,LFT
32,2002-02-18 00:00:00,0.0033,0.0037,1281.32,1279.79,20050216,LFT 160205,LFT
33,2002-02-19 00:00:00,0.0031999999999999997,0.0036,1282.61,1281.08,20050216,LFT 160205,LFT
34,2002-02-20 00:00:00,0.0035,0.0039000000000000003,1282.36,1280.84,20050216,LFT 160205,LFT
35,2002-02-21 00:00:00,0.0036,0.004,1282.88,1281.35,20050216,LFT 160205,LFT
36,2002-02-22 00:00:00,0.0036999999999999997,0.0040999999999999995,1283.39,1281.86,20050216,LFT 160205,LFT
37,2002-02-25 00:00:00,0.0036999999999999997,0.0040999999999999995,1284.29,1282.76,20050216,LFT 160205,LFT
38,2002-02-26 00:00:00,0.0036999999999999997,0.0040999999999999995,1285.18,1283.66,20050216,LFT 160205,LFT
39,2002-02-27 00:00:00,0.0036999999999999997,0.0040999999999999995,1286.08,1284.56,20050216,LFT 160205,LFT
40,2002-02-28 00:00:00,0.0036999999999999997,0.0040999999999999995,1286.98,1285.46,20050216,LFT 160205,LFT
41,2002-03-01 00:00:00,0.0036999999999999997,0.0040999999999999995,1287.88,1286.36,20050216,LFT 160205,LFT
42,2002-03-04 00:00:00,0.0038,0.0042,1288.4,1286.88,20050216,LFT 160205,LFT
43,2002-03-05 00:00:00,0.0038,0.0042,1289.3,1287.78,20050216,LFT 160205,LFT
44,2002-03-06 00:00:00,0.0039000000000000003,0.0043,1289.82,1288.3,20050216,LFT 160205,LFT
45,2002-03-07 00:00:00,0.0039000000000000003,0.0043,1290.72,1289.21,20050216,LFT 160205,LFT
46,2002-03-08 00:00:00,0.0039000000000000003,0.0043,1291.62,1290.11,20050216,LFT 160205,LFT
47,2002-03-11 00:00:00,0.0039000000000000003,0.0043,1292.53,1291.01,20050216,LFT 160205,LFT
48,2002-03-12 00:00:00,0.0039000000000000003,0.0043,1293.43,1291.92,20050216,LFT 160205,LFT
49,2002-03-13 00:00:00,0.0038,0.0042,1294.71,1293.2,20050216,LFT 160205,LFT
50,2002-03-14 00:00:00,0.0038,0.0042,1295.62,1294.11,20050216,LFT 160205,LFT
51,2002-03-15 00:00:00,0.0036999999999999997,0.0040999999999999995,1296.9,1295.39,20050216,LFT 160205,LFT
52,2002-03-18 00:00:00,0.0038,0.0042,1297.43,1295.92,20050216,LFT 160205,LFT
53,2002-03-19 00:00:00,0.0038,0.0042,1298.34,1296.83,20050216,LFT 160205,LFT
54,2002-03-20 00:00:00,0.0038,0.0042,1299.24,1297.74,20050216,LFT 160205,LFT
55,2002-03-21 00:00:00,0.0036999999999999997,0.0040999999999999995,1300.52,1299.01,20050216,LFT 160205,LFT
56,2002-03-22 00:00:00,0.0036999999999999997,0.0040999999999999995,1301.42,1299.91,20050216,LFT 160205,LFT
57,2002-03-25 00:00:00,0.0036,0.004,1302.69,1301.19,20050216,LFT 160205,LFT
58,2002-03-26 00:00:00,0.0036999999999999997,0.0040999999999999995,1303.21,1301.71,20050216,LFT 160205,LFT
59,2002-03-27 00:00:00,0.0036,0.004,1304.49,1302.99,20050216,LFT 160205,LFT
60,2002-03-28 00:00:00,0.0036,0.004,1305.39,1303.89,20050216,LFT 160205,LFT
61,2002-04-01 00:00:00,0.0036,0.004,1306.29,1304.79,20050216,LFT 160205,LFT
62,2002-04-02 00:00:00,0.0038,0.0042,1306.43,1304.93,20050216,LFT 160205,LFT
63,2002-04-03 00:00:00,0.0038,0.0042,1307.33,1305.83,20050216,LFT 160205,LFT
64,2002-04-04 00:00:00,0.004,0.004399999999999999,1307.48,1305.98,20050216,LFT 160205,LFT
65,2002-04-05 00:00:00,0.004200000000000001,0.0046,1307.63,1306.13,20050216,LFT 160205,LFT
66,2002-04-08 00:00:00,0.004200000000000001,0.0046,1308.53,1307.03,20050216,LFT 160205,LFT
67,2002-04-09 00:00:00,0.0044,0.0048,1308.68,1307.19,20050216,LFT 160205,LFT
68,2002-04-10 00:00:00,0.0043,0.004699999999999999,1309.95,1308.46,20050216,LFT 160205,LFT
69,2002-04-11 00:00:00,0.0043,0.004699999999999999,1310.85,1309.36,20050216,LFT 160205,LFT
70,2002-04-12 00:00:00,0.0043,0.004699999999999999,1311.75,1310.27,20050216,LFT 160205,LFT
71,2002-04-15 00:00:00,0.006,0.0063999999999999994,1306.35,1304.88,20050216,LFT 160205,LFT
72,2002-04-16 00:00:00,0.006,0.0063999999999999994,1307.26,1305.79,20050216,LFT 160205,LFT
73,2002-04-17 00:00:00,0.006,0.0063999999999999994,1308.17,1306.69,20050216,LFT 160205,LFT
74,2002-04-18 00:00:00,0.005900000000000001,0.0063,1309.44,1307.97,20050216,LFT 160205,LFT
75,2002-04-19 00:00:00,0.005900000000000001,0.0063,1310.35,1308.88,20050216,LFT 160205,LFT
76,2002-04-22 00:00:00,0.0058000000000000005,0.0062,1311.63,1310.16,20050216,LFT 160205,LFT
77,2002-04-23 00:00:00,0.005900000000000001,0.0063,1312.17,1310.7,20050216,LFT 160205,LFT
78,2002-04-24 00:00:00,0.005900000000000001,0.0063,1313.08,1311.61,20050216,LFT 160205,LFT
79,2002-04-25 00:00:00,0.005900000000000001,0.0063,1313.99,1312.52,20050216,LFT 160205,LFT
80,2002-04-26 00:00:00,0.005900000000000001,0.0063,1314.9,1313.43,20050216,LFT 160205,LFT
81,2002-04-29 00:00:00,0.006,0.0063999999999999994,1315.44,1313.97,20050216,LFT 160205,LFT
82,2002-04-30 00:00:00,0.0063,0.006699999999999999,1315.25,1313.79,20050216,LFT 160205,LFT
83,2002-05-02 00:00:00,0.0067,0.0070999999999999995,1314.69,1313.23,20050216,LFT 160205,LFT
84,2002-05-03 00:00:00,0.006900000000000001,0.0073,1314.87,1313.42,20050216,LFT 160205,LFT
85,2002-05-06 00:00:00,0.0075,0.0079,1313.61,1312.15,20050216,LFT 160205,LFT
86,2002-05-07 00:00:00,0.0074,0.0078,1314.89,1313.43,20050216,LFT 160205,LFT
87,2002-05-08 00:00:00,0.0067,0.0070999999999999995,1318.35,1316.89,20050216,LFT 160205,LFT
88,2002-05-09 00:00:00,0.0071,0.0075,1317.8,1316.35,20050216,LFT 160205,LFT
89,2002-05-10 00:00:00,0.0071,0.0075,1318.72,1317.27,20050216,LFT 160205,LFT
90,2002-05-13 00:00:00,0.007200000000000001,0.0076,1319.28,1317.83,20050216,LFT 160205,LFT
91,2002-05-14 00:00:00,0.0086,0.009000000000000001,1315.14,1313.7,20050216,LFT 160205,LFT
92,2002-05-15 00:00:00,0.009399999999999999,0.0098,1313.19,1311.75,20050216,LFT 160205,LFT
93,2002-05-16 00:00:00,0.009399999999999999,0.0098,1315,1313.56,20050216,LFT 160205,LFT
94,2002-05-17 00:00:00,0.0093,0.0097,1315.41,1313.97,20050216,LFT 160205,LFT
95,2002-05-20 00:00:00,0.009399999999999999,0.0098,1315.98,1314.55,20050216,LFT 160205,LFT
96,2002-05-21 00:00:00,0.009399999999999999,0.0098,1316.91,1315.48,20050216,LFT 160205,LFT
97,2002-05-22 00:00:00,0.009399999999999999,0.0098,1317.84,1316.41,20050216,LFT 160205,LFT
98,2002-05-23 00:00:00,0.009399999999999999,0.0098,1318.77,1317.34,20050216,LFT 160205,LFT
99,2002-05-24 00:00:00,0.0096,0.01,1318.99,1317.57,20050216,LFT 160205,LFT
100,2002-05-27 00:00:00,0.0103,0.010700000000000001,1317.43,1316.01,20050216,LFT 160205,LFT
101,2002-05-28 00:00:00,0.011,0.0114,1315.88,1314.46,20050216,LFT 160205,LFT
102,2002-05-29 00:00:00,0.011,0.0114,1316.82,1315.41,20050216,LFT 160205,LFT
103,2002-05-31 00:00:00,0.0141,0.0145,1306.84,1305.44,20050216,LFT 160205,LFT
104,2002-06-03 00:00:00,0.0141,0.0145,1307.78,1306.38,20050216,LFT 160205,LFT
105,2002-06-04 00:00:00,0.014499999999999999,0.0149,1307.28,1305.88,20050216,LFT 160205,LFT
106,2002-06-05 00:00:00,0.015600000000000001,0.016,1304.29,1302.9,20050216,LFT 160205,LFT
107,2002-06-06 00:00:00,0.015,0.0154,1307.26,1305.87,20050216,LFT 160205,LFT
108,2002-06-07 00:00:00,0.0149,0.015300000000000001,1308.55,1307.16,20050216,LFT 160205,LFT
109,2002-06-10 00:00:00,0.0147,0.0151,1310.19,1308.8,20050216,LFT 160205,LFT
110,2002-06-11 00:00:00,0.0147,0.0151,1311.14,1309.75,20050216,LFT 160205,LFT
111,2002-06-12 00:00:00,0.014799999999999999,0.0152,1311.74,1310.36,20050216,LFT 160205,LFT
112,2002-06-13 00:00:00,0.015600000000000001,0.016,1309.92,1308.54,20050216,LFT 160205,LFT
113,2002-06-14 00:00:00,0.016,0.016399999999999998,1309.5,1308.12,20050216,LFT 160205,LFT
114,2002-06-17 00:00:00,0.0184,0.018799999999999997,1302.21,1300.85,20050216,LFT 160205,LFT
115,2002-06-18 00:00:00,0.0143,0.014700000000000001,1317.3,1315.91,20050216,LFT 160205,LFT
116,2002-06-19 00:00:00,0.013,0.0134,1322.77,1321.38,20050216,LFT 160205,LFT
117,2002-06-20 00:00:00,0.0143,0.014700000000000001,1319.21,1317.83,20050216,LFT 160205,LFT
118,2002-06-21 00:00:00,0.0143,0.014700000000000001,1320.17,1318.79,20050216,LFT 160205,LFT
119,2002-06-24 00:00:00,0.014199999999999999,0.0146,1321.48,1320.09,20050216,LFT 160205,LFT
120,2002-06-25 00:00:00,0.0147,0.0151,1320.71,1319.33,20050216,LFT 160205,LFT
121,2002-06-26 00:00:00,0.014799999999999999,0.0152,1321.33,1319.95,20050216,LFT 160205,LFT
122,2002-06-27 00:00:00,0.0149,0.015300000000000001,1321.95,1320.57,20050216,LFT 160205,LFT
123,2002-06-28 00:00:00,0.0149,0.015300000000000001,1322.91,1321.54,20050216,LFT 160205,LFT
124,2002-07-01 00:00:00,0.015,0.0154,1323.53,1322.16,20050216,LFT 160205,LFT
125,2002-07-02 00:00:00,0.015,0.0154,1324.5,1323.13,20050216,LFT 160205,LFT
126,2002-07-03 00:00:00,0.015,0.0154,1325.47,1324.1,20050216,LFT 160205,LFT
127,2002-07-04 00:00:00,0.015,0.0154,1326.43,1325.06,20050216,LFT 160205,LFT
128,2002-07-05 00:00:00,0.015,0.0154,1327.4,1326.03,20050216,LFT 160205,LFT
129,2002-07-08 00:00:00,0.015,0.0154,1328.37,1327,20050216,LFT 160205,LFT
130,2002-07-09 00:00:00,0.015,0.0154,1329.34,1327.97,20050216,LFT 160205,LFT
131,2002-07-10 00:00:00,0.015,0.0154,1330.31,1328.94,20050216,LFT 160205,LFT
132,2002-07-11 00:00:00,0.015,0.0154,1331.28,1329.91,20050216,LFT 160205,LFT
133,2002-07-12 00:00:00,0.015,0.0154,1332.25,1330.89,20050216,LFT 160205,LFT
134,2002-07-15 00:00:00,0.015,0.0154,1333.22,1331.86,20050216,LFT 160205,LFT
135,2002-07-16 00:00:00,0.0187,0.0191,1321.67,1320.33,20050216,LFT 160205,LFT
136,2002-07-17 00:00:00,0.0187,0.0191,1322.66,1321.31,20050216,LFT 160205,LFT
137,2002-07-18 00:00:00,0.018600000000000002,0.019,1323.95,1322.61,20050216,LFT 160205,LFT
138,2002-07-19 00:00:00,0.018500000000000003,0.0189,1325.25,1323.91,20050216,LFT 160205,LFT
139,2002-07-22 00:00:00,0.0181,0.0185,1327.56,1326.21,20050216,LFT 160205,LFT
140,2002-07-23 00:00:00,0.0181,0.0185,1328.52,1327.18,20050216,LFT 160205,LFT
141,2002-07-24 00:00:00,0.0181,0.0185,1329.48,1328.14,20050216,LFT 160205,LFT
142,2002-07-25 00:00:00,0.0182,0.0186,1330.11,1328.77,20050216,LFT 160205,LFT
143,2002-07-26 00:00:00,0.0187,0.0191,1329.4,1328.06,20050216,LFT 160205,LFT
144,2002-07-29 00:00:00,0.0193,0.0197,1328.36,1327.03,20050216,LFT 160205,LFT
145,2002-07-30 00:00:00,0.0193,0.0197,1329.33,1328,20050216,LFT 160205,LFT
146,2002-07-31 00:00:00,0.019600000000000003,0.02,1329.3,1327.97,20050216,LFT 160205,LFT
147,2002-08-01 00:00:00,0.019600000000000003,0.02,1330.27,1328.95,20050216,LFT 160205,LFT
148,2002-08-02 00:00:00,0.019700000000000002,0.0201,1330.91,1329.58,20050216,LFT 160205,LFT
149,2002-08-05 00:00:00,0.019600000000000003,0.02,1332.21,1330.89,20050216,LFT 160205,LFT
150,2002-08-06 00:00:00,0.0218,0.022199999999999998,1325.93,1324.61,20050216,LFT 160205,LFT
151,2002-08-07 00:00:00,0.0217,0.022099999999999998,1327.24,1325.92,20050216,LFT 160205,LFT
152,2002-08-08 00:00:00,0.0217,0.022099999999999998,1328.21,1326.9,20050216,LFT 160205,LFT
153,2002-08-09 00:00:00,0.0216,0.022,1329.52,1328.21,20050216,LFT 160205,LFT
154,2002-08-12 00:00:00,0.0251,0.0255,1319.1,1317.81,20050216,LFT 160205,LFT
155,2002-08-13 00:00:00,0.0257,0.026099999999999998,1318.15,1316.86,20050216,LFT 160205,LFT
156,2002-08-14 00:00:00,0.026500000000000003,0.0269,1316.56,1315.28,20050216,LFT 160205,LFT
157,2002-08-15 00:00:00,0.0269,0.027299999999999998,1316.28,1314.99,20050216,LFT 160205,LFT
158,2002-08-16 00:00:00,0.0262,0.0266,1319.52,1318.24,20050216,LFT 160205,LFT
159,2002-08-19 00:00:00,0.0253,0.025699999999999997,1323.41,1322.12,20050216,LFT 160205,LFT
160,2002-08-20 00:00:00,0.025,0.0254,1325.37,1324.08,20050216,LFT 160205,LFT
161,2002-08-21 00:00:00,0.0251,0.0255,1326.04,1324.76,20050216,LFT 160205,LFT
162,2002-08-22 00:00:00,0.024200000000000003,0.0246,1329.94,1328.65,20050216,LFT 160205,LFT
163,2002-08-23 00:00:00,0.024200000000000003,0.0246,1330.93,1329.64,20050216,LFT 160205,LFT
164,2002-08-26 00:00:00,0.024,0.024399999999999998,1332.57,1331.28,20050216,LFT 160205,LFT
165,2002-08-27 00:00:00,0.0235,0.023899999999999998,1335.17,1333.88,20050216,LFT 160205,LFT
166,2002-08-28 00:00:00,0.0229,0.023299999999999998,1338.1,1336.81,20050216,LFT 160205,LFT
167,2002-08-29 00:00:00,0.0224,0.022799999999999997,1340.7,1339.41,20050216,LFT 160205,LFT
168,2002-08-30 00:00:00,0.022000000000000002,0.0224,1342.99,1341.69,20050216,LFT 160205,LFT
169,2002-09-02 00:00:00,0.0212,0.021599999999999998,1346.56,1345.27,20050216,LFT 160205,LFT
170,2002-09-03 00:00:00,0.0212,0.021599999999999998,1347.56,1346.26,20050216,LFT 160205,LFT
171,2002-09-04 00:00:00,0.021,0.0214,1349.19,1347.9,20050216,LFT 160205,LFT
172,2002-09-05 00:00:00,0.020900000000000002,0.0213,1350.51,1349.22,20050216,LFT 160205,LFT
173,2002-09-06 00:00:00,0.020900000000000002,0.0213,1351.5,1350.21,20050216,LFT 160205,LFT
174,2002-09-09 00:00:00,0.020900000000000002,0.0213,1352.5,1351.21,20050216,LFT 160205,LFT
175,2002-09-10 00:00:00,0.020800000000000003,0.0212,1353.81,1352.53,20050216,LFT 160205,LFT
176,2002-09-11 00:00:00,0.020800000000000003,0.0212,1354.81,1353.52,20050216,LFT 160205,LFT
177,2002-09-12 00:00:00,0.020800000000000003,0.0212,1355.81,1354.52,20050216,LFT 160205,LFT
178,2002-09-13 00:00:00,0.020800000000000003,0.0212,1356.8,1355.52,20050216,LFT 160205,LFT
179,2002-09-16 00:00:00,0.0207,0.021099999999999997,1358.12,1356.84,20050216,LFT 160205,LFT
180,2002-09-17 00:00:00,0.020800000000000003,0.0212,1358.8,1357.52,20050216,LFT 160205,LFT
181,2002-09-18 00:00:00,0.0207,0.021099999999999997,1360.12,1358.84,20050216,LFT 160205,LFT
182,2002-09-19 00:00:00,0.020800000000000003,0.0212,1360.8,1359.52,20050216,LFT 160205,LFT
183,2002-09-20 00:00:00,0.020800000000000003,0.0212,1361.8,1360.52,20050216,LFT 160205,LFT
184,2002-09-23 00:00:00,0.020900000000000002,0.0213,1362.48,1361.2,20050216,LFT 160205,LFT
185,2002-09-24 00:00:00,0.020900000000000002,0.0213,1363.48,1362.21,20050216,LFT 160205,LFT
186,2002-09-25 00:00:00,0.021,0.0214,1364.17,1362.89,20050216,LFT 160205,LFT
187,2002-09-26 00:00:00,0.0211,0.0215,1364.85,1363.58,20050216,LFT 160205,LFT
188,2002-09-27 00:00:00,0.0211,0.0215,1365.86,1364.59,20050216,LFT 160205,LFT
189,2002-09-30 00:00:00,0.0212,0.021599999999999998,1366.55,1365.28,20050216,LFT 160205,LFT
190,2002-10-01 00:00:00,0.0213,0.021699999999999997,1367.24,1365.97,20050216,LFT 160205,LFT
191,2002-10-02 00:00:00,0.0213,0.021699999999999997,1368.24,1366.98,20050216,LFT 160205,LFT
192,2002-10-03 00:00:00,0.0213,0.021699999999999997,1369.25,1367.99,20050216,LFT 160205,LFT
193,2002-10-04 00:00:00,0.0213,0.021699999999999997,1370.26,1369,20050216,LFT 160205,LFT
194,2002-10-07 00:00:00,0.021400000000000002,0.0218,1370.96,1369.69,20050216,LFT 160205,LFT
195,2002-10-08 00:00:00,0.021400000000000002,0.0218,1371.97,1370.7,20050216,LFT 160205,LFT
196,2002-10-09 00:00:00,0.021400000000000002,0.0218,1372.98,1371.72,20050216,LFT 160205,LFT
197,2002-10-10 00:00:00,0.021400000000000002,0.0218,1373.99,1372.73,20050216,LFT 160205,LFT
198,2002-10-11 00:00:00,0.021400000000000002,0.0218,1375.01,1373.75,20050216,LFT 160205,LFT
199,2002-10-14 00:00:00,0.021400000000000002,0.0218,1376.02,1374.76,20050216,LFT 160205,LFT
200,2002-10-15 00:00:00,0.021400000000000002,0.0218,1377.17,1375.92,20050216,LFT 160205,LFT
201,2002-10-16 00:00:00,0.021400000000000002,0.0218,1378.33,1377.07,20050216,LFT 160205,LFT
202,2002-10-17 00:00:00,0.021400000000000002,0.0218,1379.48,1378.23,20050216,LFT 160205,LFT
203,2002-10-18 00:00:00,0.021400000000000002,0.0218,1380.64,1379.38,20050216,LFT 160205,LFT
204,2002-10-21 00:00:00,0.021400000000000002,0.0218,1381.79,1380.54,20050216,LFT 160205,LFT
205,2002-10-22 00:00:00,0.021400000000000002,0.0218,1382.95,1381.7,20050216,LFT 160205,LFT
206,2002-10-23 00:00:00,0.021400000000000002,0.0218,1384.11,1382.86,20050216,LFT 160205,LFT
207,2002-10-24 00:00:00,0.021400000000000002,0.0218,1385.27,1384.02,20050216,LFT 160205,LFT
208,2002-10-25 00:00:00,0.021400000000000002,0.0218,1385.38,1384.14,20050216,LFT 160205,LFT
209,2002-10-28 00:00:00,0.021400000000000002,0.0218,1387.59,1386.34,20050216,LFT 160205,LFT
210,2002-10-29 00:00:00,0.021400000000000002,0.0218,1388.75,1387.51,20050216,LFT 160205,LFT
211,2002-10-30 00:00:00,0.021400000000000002,0.0218,1389.91,1388.67,20050216,LFT 160205,LFT
212,2002-10-31 00:00:00,0.021400000000000002,0.0218,1391.08,1389.83,20050216,LFT 160205,LFT
213,2002-11-01 00:00:00,0.0213,0.021699999999999997,1392.55,1391.31,20050216,LFT 160205,LFT
214,2002-11-04 00:00:00,0.0213,0.021699999999999997,1393.72,1392.48,20050216,LFT 160205,LFT
215,2002-11-05 00:00:00,0.021400000000000002,0.0218,1394.58,1393.34,20050216,LFT 160205,LFT
216,2002-11-06 00:00:00,0.021400000000000002,0.0218,1395.74,1394.5,20050216,LFT 160205,LFT
217,2002-11-07 00:00:00,0.021400000000000002,0.0218,1396.91,1395.67,20050216,LFT 160205,LFT
218,2002-11-08 00:00:00,0.021400000000000002,0.0218,1398.08,1396.85,20050216,LFT 160205,LFT
219,2002-11-11 00:00:00,0.0213,0.021699999999999997,1399.56,1398.33,20050216,LFT 160205,LFT
220,2002-11-12 00:00:00,0.0213,0.021699999999999997,1400.74,1399.5,20050216,LFT 160205,LFT
221,2002-11-13 00:00:00,0.0213,0.021699999999999997,1401.91,1400.67,20050216,LFT 160205,LFT
222,2002-11-14 00:00:00,0.0213,0.021699999999999997,1403.08,1401.85,20050216,LFT 160205,LFT
223,2002-11-18 00:00:00,0.0212,0.021599999999999998,1404.56,1403.33,20050216,LFT 160205,LFT
224,2002-11-19 00:00:00,0.0212,0.021599999999999998,1405.74,1404.51,20050216,LFT 160205,LFT
225,2002-11-20 00:00:00,0.021,0.0214,1407.53,1406.3,20050216,LFT 160205,LFT
226,2002-11-21 00:00:00,0.02,0.020399999999999998,1411.84,1410.6,20050216,LFT 160205,LFT
227,2002-11-22 00:00:00,0.0198,0.0202,1413.67,1412.44,20050216,LFT 160205,LFT
228,2002-11-25 00:00:00,0.0194,0.019799999999999998,1416.13,1414.9,20050216,LFT 160205,LFT
229,2002-11-26 00:00:00,0.019,0.019399999999999997,1418.59,1417.35,20050216,LFT 160205,LFT
230,2002-11-27 00:00:00,0.0183,0.018699999999999998,1421.97,1420.73,20050216,LFT 160205,LFT
231,2002-11-28 00:00:00,0.0183,0.018699999999999998,1423.19,1421.95,20050216,LFT 160205,LFT
232,2002-11-29 00:00:00,0.0182,0.0186,1424.82,1423.59,20050216,LFT 160205,LFT
233,2002-12-02 00:00:00,0.0182,0.0186,1425.94,1424.71,20050216,LFT 160205,LFT
234,2002-12-03 00:00:00,0.017900000000000003,0.0183,1428.09,1426.86,20050216,LFT 160205,LFT
235,2002-12-04 00:00:00,0.0178,0.018199999999999997,1429.62,1428.39,20050216,LFT 160205,LFT
236,2002-12-05 00:00:00,0.0177,0.018099999999999998,1431.15,1429.92,20050216,LFT 160205,LFT
237,2002-12-06 00:00:00,0.0176,0.018,1432.69,1431.45,20050216,LFT 160205,LFT
238,2002-12-09 00:00:00,0.0175,0.0179,1434.22,1432.99,20050216,LFT 160205,LFT
239,2002-12-10 00:00:00,0.0176,0.018,1435.14,1433.91,20050216,LFT 160205,LFT
240,2002-12-11 00:00:00,0.017300000000000003,0.0177,1437.29,1436.06,20050216,LFT 160205,LFT
241,2002-12-12 00:00:00,0.017300000000000003,0.0177,1438.51,1437.29,20050216,LFT 160205,LFT
242,2002-12-13 00:00:00,0.017300000000000003,0.0177,1439.74,1438.52,20050216,LFT 160205,LFT
243,2002-12-16 00:00:00,0.017300000000000003,0.0177,1440.97,1439.75,20050216,LFT 160205,LFT
244,2002-12-17 00:00:00,0.017300000000000003,0.0177,1442.2,1440.98,20050216,LFT 160205,LFT
245,2002-12-18 00:00:00,0.0172,0.017599999999999998,1443.74,1442.52,20050216,LFT 160205,LFT
246,2002-12-19 00:00:00,0.0172,0.017599999999999998,1445.11,1443.89,20050216,LFT 160205,LFT
247,2002-12-20 00:00:00,0.0172,0.017599999999999998,1446.49,1445.27,20050216,LFT 160205,LFT
248,2002-12-23 00:00:00,0.0172,0.017599999999999998,1447.96,1446.74,20050216,LFT 160205,LFT
249,2002-12-24 00:00:00,0.0172,0.017599999999999998,1449.24,1448.02,20050216,LFT 160205,LFT
250,2002-12-26 00:00:00,0.0172,0.017599999999999998,1450.62,1449.4,20050216,LFT 160205,LFT
251,2002-12-27 00:00:00,0.0172,0.017599999999999998,1451.99,1450.78,20050216,LFT 160205,LFT
252,2002-12-30 00:00:00,0.017300000000000003,0.0177,1453.17,1451.96,20050216,LFT 160205,LFT
253,2002-12-31 00:00:00,0.017300000000000003,0.0177,1454.45,1453.24,20050216,LFT 160205,LFT
