,Dia,Taxa Compra 9:00,Taxa Venda 9:00,PU Compra 9:00,PU Venda 9:00,Vencimento,Titulo_Completo,Titulo
4,2002-01-07 00:00:00,0.0031999999999999997,0.0036,1252.96,1250.94,20060118,LFT 180106,LFT
5,2002-01-08 00:00:00,0.0031,0.0035,1254.34,1252.33,20060118,LFT 180106,LFT
6,2002-01-09 00:00:00,0.0031,0.0035,1255.23,1253.21,20060118,LFT 180106,LFT
7,2002-01-10 00:00:00,0.0031999999999999997,0.0036,1255.61,1253.6,20060118,LFT 180106,LFT
8,2002-01-11 00:00:00,0.0031999999999999997,0.0036,1256.49,1254.48,20060118,LFT 180106,LFT
9,2002-01-14 00:00:00,0.0031999999999999997,0.0036,1257.38,1255.37,20060118,LFT 180106,LFT
10,2002-01-15 00:00:00,0.0031999999999999997,0.0036,1258.27,1256.25,20060118,LFT 180106,LFT
11,2002-01-16 00:00:00,0.0031999999999999997,0.0036,1259.15,1257.14,20060118,LFT 180106,LFT
12,2002-01-17 00:00:00,0.0031999999999999997,0.0036,1260.04,1258.03,20060118,LFT 180106,LFT
13,2002-01-18 00:00:00,0.0031999999999999997,0.0036,1260.93,1258.92,20060118,LFT 180106,LFT
14,2002-01-21 00:00:00,0.0031999999999999997,0.0036,1261.82,1259.81,20060118,LFT 180106,LFT
15,2002-01-22 00:00:00,0.0031999999999999997,0.0036,1262.71,1260.7,20060118,LFT 180106,LFT
16,2002-01-23 00:00:00,0.0031999999999999997,0.0036,1263.6,1261.59,20060118,LFT 180106,LFT
17,2002-01-24 00:00:00,0.0031999999999999997,0.0036,1264.49,1262.48,20060118,LFT 180106,LFT
18,2002-01-25 00:00:00,0.0031999999999999997,0.0036,1265.38,1263.37,20060118,LFT 180106,LFT
19,2002-01-28 00:00:00,0.0031999999999999997,0.0036,1266.27,1264.27,20060118,LFT 180106,LFT
20,2002-01-29 00:00:00,0.0031999999999999997,0.0036,1267.16,1265.16,20060118,LFT 180106,LFT
21,2002-01-30 00:00:00,0.0031999999999999997,0.0036,1268.06,1266.05,20060118,LFT 180106,LFT
22,2002-01-31 00:00:00,0.0031999999999999997,0.0036,1268.95,1266.95,20060118,LFT 180106,LFT
23,2002-02-01 00:00:00,0.0031999999999999997,0.0036,1269.84,1267.84,20060118,LFT 180106,LFT
24,2002-02-04 00:00:00,0.0031999999999999997,0.0036,1270.74,1268.74,20060118,LFT 180106,LFT
25,2002-02-05 00:00:00,0.0034,0.0038,1270.63,1268.63,20060118,LFT 180106,LFT
26,2002-02-06 00:00:00,0.0036,0.004,1270.53,1268.53,20060118,LFT 180106,LFT
27,2002-02-07 00:00:00,0.0036999999999999997,0.0040999999999999995,1270.93,1268.93,20060118,LFT 180106,LFT
28,2002-02-08 00:00:00,0.0036999999999999997,0.0040999999999999995,1271.83,1269.83,20060118,LFT 180106,LFT
29,2002-02-13 00:00:00,0.0038,0.0042,1272.23,1270.23,20060118,LFT 180106,LFT
30,2002-02-14 00:00:00,0.0038,0.0042,1273.13,1271.13,20060118,LFT 180106,LFT
31,2002-02-15 00:00:00,0.0039000000000000003,0.0043,1273.53,1271.54,20060118,LFT 180106,LFT
32,2002-02-18 00:00:00,0.0039000000000000003,0.0043,1274.43,1272.44,20060118,LFT 180106,LFT
33,2002-02-19 00:00:00,0.0039000000000000003,0.0043,1275.33,1273.34,20060118,LFT 180106,LFT
34,2002-02-20 00:00:00,0.004,0.004399999999999999,1275.74,1273.75,20060118,LFT 180106,LFT
35,2002-02-21 00:00:00,0.004,0.004399999999999999,1276.63,1274.64,20060118,LFT 180106,LFT
36,2002-02-22 00:00:00,0.0041,0.0045,1277.02,1275.04,20060118,LFT 180106,LFT
37,2002-02-25 00:00:00,0.0041,0.0045,1277.92,1275.93,20060118,LFT 180106,LFT
38,2002-02-26 00:00:00,0.0041,0.0045,1278.81,1276.83,20060118,LFT 180106,LFT
39,2002-02-27 00:00:00,0.0041,0.0045,1279.71,1277.72,20060118,LFT 180106,LFT
40,2002-02-28 00:00:00,0.004,0.004399999999999999,1281.1,1279.12,20060118,LFT 180106,LFT
41,2002-03-01 00:00:00,0.0041,0.0045,1281.5,1279.52,20060118,LFT 180106,LFT
42,2002-03-04 00:00:00,0.004,0.004399999999999999,1282.89,1280.91,20060118,LFT 180106,LFT
43,2002-03-05 00:00:00,0.004,0.004399999999999999,1283.79,1281.81,20060118,LFT 180106,LFT
44,2002-03-06 00:00:00,0.0046,0.005,1281.72,1279.74,20060118,LFT 180106,LFT
45,2002-03-07 00:00:00,0.0045000000000000005,0.0049,1283.11,1281.14,20060118,LFT 180106,LFT
46,2002-03-08 00:00:00,0.0045000000000000005,0.0049,1284.01,1282.04,20060118,LFT 180106,LFT
47,2002-03-11 00:00:00,0.0045000000000000005,0.0049,1284.91,1282.94,20060118,LFT 180106,LFT
48,2002-03-12 00:00:00,0.0046,0.005,1285.32,1283.35,20060118,LFT 180106,LFT
49,2002-03-13 00:00:00,0.0041,0.0045,1288.7,1286.72,20060118,LFT 180106,LFT
50,2002-03-14 00:00:00,0.004,0.004399999999999999,1290.09,1288.11,20060118,LFT 180106,LFT
51,2002-03-15 00:00:00,0.004,0.004399999999999999,1291,1289.02,20060118,LFT 180106,LFT
52,2002-03-18 00:00:00,0.004,0.004399999999999999,1291.9,1289.92,20060118,LFT 180106,LFT
53,2002-03-19 00:00:00,0.0039000000000000003,0.0043,1293.3,1291.32,20060118,LFT 180106,LFT
54,2002-03-20 00:00:00,0.0039000000000000003,0.0043,1294.2,1292.22,20060118,LFT 180106,LFT
55,2002-03-21 00:00:00,0.0039000000000000003,0.0043,1295.1,1293.12,20060118,LFT 180106,LFT
56,2002-03-22 00:00:00,0.0039000000000000003,0.0043,1295.99,1294.02,20060118,LFT 180106,LFT
57,2002-03-25 00:00:00,0.0039000000000000003,0.0043,1296.89,1294.91,20060118,LFT 180106,LFT
58,2002-03-26 00:00:00,0.0039000000000000003,0.0043,1297.78,1295.81,20060118,LFT 180106,LFT
59,2002-03-27 00:00:00,0.0039000000000000003,0.0043,1298.68,1296.7,20060118,LFT 180106,LFT
60,2002-03-28 00:00:00,0.004,0.004399999999999999,1299.08,1297.11,20060118,LFT 180106,LFT
61,2002-04-01 00:00:00,0.004200000000000001,0.0046,1298.99,1297.02,20060118,LFT 180106,LFT
62,2002-04-02 00:00:00,0.004200000000000001,0.0046,1299.89,1297.92,20060118,LFT 180106,LFT
63,2002-04-03 00:00:00,0.004200000000000001,0.0046,1300.78,1298.81,20060118,LFT 180106,LFT
64,2002-04-04 00:00:00,0.004200000000000001,0.0046,1301.68,1299.71,20060118,LFT 180106,LFT
65,2002-04-05 00:00:00,0.0044,0.0048,1301.59,1299.62,20060118,LFT 180106,LFT
66,2002-04-08 00:00:00,0.0044,0.0048,1302.48,1300.52,20060118,LFT 180106,LFT
67,2002-04-09 00:00:00,0.0058000000000000005,0.0062,1296.52,1294.57,20060118,LFT 180106,LFT
68,2002-04-10 00:00:00,0.0058000000000000005,0.0062,1297.42,1295.47,20060118,LFT 180106,LFT
69,2002-04-11 00:00:00,0.0058000000000000005,0.0062,1298.32,1296.37,20060118,LFT 180106,LFT
70,2002-04-12 00:00:00,0.005900000000000001,0.0063,1298.73,1296.79,20060118,LFT 180106,LFT
71,2002-04-15 00:00:00,0.006,0.0063999999999999994,1299.15,1297.2,20060118,LFT 180106,LFT
72,2002-04-16 00:00:00,0.006,0.0063999999999999994,1300.05,1298.1,20060118,LFT 180106,LFT
73,2002-04-17 00:00:00,0.005900000000000001,0.0063,1301.44,1299.49,20060118,LFT 180106,LFT
74,2002-04-18 00:00:00,0.005900000000000001,0.0063,1302.34,1300.4,20060118,LFT 180106,LFT
75,2002-04-19 00:00:00,0.005900000000000001,0.0063,1303.25,1301.3,20060118,LFT 180106,LFT
76,2002-04-22 00:00:00,0.0058000000000000005,0.0062,1304.64,1302.69,20060118,LFT 180106,LFT
77,2002-04-23 00:00:00,0.005900000000000001,0.0063,1305.05,1303.11,20060118,LFT 180106,LFT
78,2002-04-24 00:00:00,0.005900000000000001,0.0063,1305.96,1304.01,20060118,LFT 180106,LFT
79,2002-04-25 00:00:00,0.006,0.0063999999999999994,1306.37,1304.43,20060118,LFT 180106,LFT
80,2002-04-26 00:00:00,0.006,0.0063999999999999994,1307.28,1305.34,20060118,LFT 180106,LFT
81,2002-04-29 00:00:00,0.005900000000000001,0.0063,1308.67,1306.73,20060118,LFT 180106,LFT
82,2002-04-30 00:00:00,0.0066,0.006999999999999999,1306.18,1304.25,20060118,LFT 180106,LFT
83,2002-05-02 00:00:00,0.007,0.0073999999999999995,1305.15,1303.22,20060118,LFT 180106,LFT
84,2002-05-03 00:00:00,0.0078000000000000005,0.0082,1302.21,1300.29,20060118,LFT 180106,LFT
85,2002-05-06 00:00:00,0.0084,0.0088,1300.24,1298.33,20060118,LFT 180106,LFT
86,2002-05-07 00:00:00,0.0089,0.009300000000000001,1298.76,1296.85,20060118,LFT 180106,LFT
87,2002-05-08 00:00:00,0.007200000000000001,0.0076,1307.82,1305.9,20060118,LFT 180106,LFT
88,2002-05-09 00:00:00,0.0078000000000000005,0.0082,1305.85,1303.93,20060118,LFT 180106,LFT
89,2002-05-10 00:00:00,0.007700000000000001,0.008100000000000001,1307.24,1305.32,20060118,LFT 180106,LFT
90,2002-05-13 00:00:00,0.0078000000000000005,0.0082,1307.68,1305.76,20060118,LFT 180106,LFT
91,2002-05-14 00:00:00,0.0092,0.009600000000000001,1301.91,1300,20060118,LFT 180106,LFT
92,2002-05-15 00:00:00,0.0098,0.0102,1299.98,1298.08,20060118,LFT 180106,LFT
93,2002-05-16 00:00:00,0.0098,0.0102,1301.77,1299.88,20060118,LFT 180106,LFT
94,2002-05-17 00:00:00,0.009899999999999999,0.0103,1301.35,1299.45,20060118,LFT 180106,LFT
95,2002-05-20 00:00:00,0.0098,0.0102,1302.75,1300.85,20060118,LFT 180106,LFT
96,2002-05-21 00:00:00,0.0098,0.0102,1303.67,1301.78,20060118,LFT 180106,LFT
97,2002-05-22 00:00:00,0.0098,0.0102,1304.59,1302.7,20060118,LFT 180106,LFT
98,2002-05-23 00:00:00,0.0098,0.0102,1305.52,1303.63,20060118,LFT 180106,LFT
99,2002-05-24 00:00:00,0.0101,0.0105,1305.03,1303.14,20060118,LFT 180106,LFT
100,2002-05-27 00:00:00,0.0103,0.010700000000000001,1305.01,1303.12,20060118,LFT 180106,LFT
101,2002-05-28 00:00:00,0.0107,0.0111,1304.05,1302.17,20060118,LFT 180106,LFT
102,2002-05-29 00:00:00,0.011,0.0114,1303.57,1301.69,20060118,LFT 180106,LFT
103,2002-05-31 00:00:00,0.0147,0.0151,1287.25,1285.41,20060118,LFT 180106,LFT
104,2002-06-03 00:00:00,0.015099999999999999,0.0155,1286.33,1284.49,20060118,LFT 180106,LFT
105,2002-06-04 00:00:00,0.015099999999999999,0.0155,1287.23,1285.38,20060118,LFT 180106,LFT
106,2002-06-05 00:00:00,0.015600000000000001,0.016,1285.75,1283.92,20060118,LFT 180106,LFT
107,2002-06-06 00:00:00,0.015499999999999998,0.015899999999999997,1287.09,1285.25,20060118,LFT 180106,LFT
108,2002-06-07 00:00:00,0.015600000000000001,0.016,1287.55,1285.72,20060118,LFT 180106,LFT
109,2002-06-10 00:00:00,0.015700000000000002,0.0161,1288.03,1286.2,20060118,LFT 180106,LFT
110,2002-06-11 00:00:00,0.015700000000000002,0.0161,1288.97,1287.14,20060118,LFT 180106,LFT
111,2002-06-12 00:00:00,0.0159,0.0163,1288.99,1287.16,20060118,LFT 180106,LFT
112,2002-06-13 00:00:00,0.0158,0.0162,1290.39,1288.56,20060118,LFT 180106,LFT
113,2002-06-14 00:00:00,0.0165,0.0169,1288.13,1286.31,20060118,LFT 180106,LFT
114,2002-06-17 00:00:00,0.0193,0.0197,1276.38,1274.58,20060118,LFT 180106,LFT
115,2002-06-18 00:00:00,0.0146,0.015,1298.73,1296.9,20060118,LFT 180106,LFT
116,2002-06-19 00:00:00,0.013699999999999999,0.0141,1303.83,1301.98,20060118,LFT 180106,LFT
117,2002-06-20 00:00:00,0.014799999999999999,0.0152,1299.71,1297.87,20060118,LFT 180106,LFT
118,2002-06-21 00:00:00,0.0147,0.0151,1301.11,1299.28,20060118,LFT 180106,LFT
119,2002-06-24 00:00:00,0.0147,0.0151,1302.06,1300.23,20060118,LFT 180106,LFT
120,2002-06-25 00:00:00,0.0149,0.015300000000000001,1302.09,1300.26,20060118,LFT 180106,LFT
121,2002-06-26 00:00:00,0.015399999999999999,0.015799999999999998,1300.75,1298.92,20060118,LFT 180106,LFT
122,2002-06-27 00:00:00,0.015399999999999999,0.015799999999999998,1301.7,1299.88,20060118,LFT 180106,LFT
123,2002-06-28 00:00:00,0.0158,0.0162,1300.83,1299.01,20060118,LFT 180106,LFT
124,2002-07-01 00:00:00,0.0158,0.0162,1301.78,1299.96,20060118,LFT 180106,LFT
125,2002-07-02 00:00:00,0.0159,0.0163,1302.28,1300.46,20060118,LFT 180106,LFT
126,2002-07-03 00:00:00,0.016,0.016399999999999998,1302.78,1300.96,20060118,LFT 180106,LFT
127,2002-07-04 00:00:00,0.016,0.016399999999999998,1303.74,1301.92,20060118,LFT 180106,LFT
128,2002-07-05 00:00:00,0.016,0.016399999999999998,1304.69,1302.87,20060118,LFT 180106,LFT
129,2002-07-08 00:00:00,0.016,0.016399999999999998,1305.65,1303.83,20060118,LFT 180106,LFT
130,2002-07-09 00:00:00,0.016,0.016399999999999998,1306.61,1304.79,20060118,LFT 180106,LFT
131,2002-07-10 00:00:00,0.0161,0.016499999999999997,1307.11,1305.3,20060118,LFT 180106,LFT
132,2002-07-11 00:00:00,0.0161,0.016499999999999997,1308.07,1306.26,20060118,LFT 180106,LFT
133,2002-07-12 00:00:00,0.016200000000000003,0.0166,1308.58,1306.76,20060118,LFT 180106,LFT
134,2002-07-15 00:00:00,0.016200000000000003,0.0166,1309.54,1307.72,20060118,LFT 180106,LFT
135,2002-07-16 00:00:00,0.019100000000000002,0.0195,1297.43,1295.64,20060118,LFT 180106,LFT
136,2002-07-17 00:00:00,0.019,0.019399999999999997,1298.85,1297.06,20060118,LFT 180106,LFT
137,2002-07-18 00:00:00,0.0189,0.019299999999999998,1300.24,1298.45,20060118,LFT 180106,LFT
138,2002-07-19 00:00:00,0.0189,0.019299999999999998,1301.19,1299.4,20060118,LFT 180106,LFT
139,2002-07-22 00:00:00,0.018600000000000002,0.019,1303.48,1301.69,20060118,LFT 180106,LFT
140,2002-07-23 00:00:00,0.0187,0.0191,1303.98,1302.19,20060118,LFT 180106,LFT
141,2002-07-24 00:00:00,0.0188,0.0192,1304.48,1302.69,20060118,LFT 180106,LFT
142,2002-07-25 00:00:00,0.0188,0.0192,1305.43,1303.64,20060118,LFT 180106,LFT
143,2002-07-26 00:00:00,0.0188,0.0192,1306.37,1304.59,20060118,LFT 180106,LFT
144,2002-07-29 00:00:00,0.019700000000000002,0.0201,1303.31,1301.53,20060118,LFT 180106,LFT
145,2002-07-30 00:00:00,0.019600000000000003,0.02,1304.71,1302.93,20060118,LFT 180106,LFT
146,2002-07-31 00:00:00,0.0199,0.0203,1304.32,1302.55,20060118,LFT 180106,LFT
147,2002-08-01 00:00:00,0.0201,0.020499999999999997,1304.39,1302.62,20060118,LFT 180106,LFT
148,2002-08-02 00:00:00,0.02,0.020399999999999998,1305.79,1304.01,20060118,LFT 180106,LFT
149,2002-08-05 00:00:00,0.0199,0.0203,1307.18,1305.41,20060118,LFT 180106,LFT
150,2002-08-06 00:00:00,0.0222,0.0226,1297.99,1296.24,20060118,LFT 180106,LFT
151,2002-08-07 00:00:00,0.0222,0.0226,1298.95,1297.2,20060118,LFT 180106,LFT
152,2002-08-08 00:00:00,0.0223,0.022699999999999998,1299.48,1297.72,20060118,LFT 180106,LFT
153,2002-08-09 00:00:00,0.0224,0.022799999999999997,1300,1298.25,20060118,LFT 180106,LFT
154,2002-08-12 00:00:00,0.0257,0.026099999999999998,1286.62,1284.89,20060118,LFT 180106,LFT
155,2002-08-13 00:00:00,0.026000000000000002,0.0264,1286.29,1284.57,20060118,LFT 180106,LFT
156,2002-08-14 00:00:00,0.027,0.027399999999999997,1282.96,1281.25,20060118,LFT 180106,LFT
157,2002-08-15 00:00:00,0.0273,0.0277,1282.65,1280.94,20060118,LFT 180106,LFT
158,2002-08-16 00:00:00,0.026600000000000002,0.027,1286.62,1284.91,20060118,LFT 180106,LFT
159,2002-08-19 00:00:00,0.025500000000000002,0.0259,1292.32,1290.6,20060118,LFT 180106,LFT
160,2002-08-20 00:00:00,0.0253,0.025699999999999997,1294.16,1292.43,20060118,LFT 180106,LFT
161,2002-08-21 00:00:00,0.0252,0.025599999999999998,1295.56,1293.84,20060118,LFT 180106,LFT
162,2002-08-22 00:00:00,0.0246,0.025,1299.13,1297.4,20060118,LFT 180106,LFT
163,2002-08-23 00:00:00,0.0246,0.025,1300.1,1298.37,20060118,LFT 180106,LFT
164,2002-08-26 00:00:00,0.0241,0.024499999999999997,1303.23,1301.5,20060118,LFT 180106,LFT
165,2002-08-27 00:00:00,0.0239,0.0243,1305.07,1303.34,20060118,LFT 180106,LFT
166,2002-08-28 00:00:00,0.023200000000000002,0.0236,1309.07,1307.34,20060118,LFT 180106,LFT
167,2002-08-29 00:00:00,0.022600000000000002,0.023,1312.65,1310.91,20060118,LFT 180106,LFT
168,2002-08-30 00:00:00,0.0224,0.022799999999999997,1314.49,1312.75,20060118,LFT 180106,LFT
169,2002-09-02 00:00:00,0.021500000000000002,0.0219,1319.39,1317.64,20060118,LFT 180106,LFT
170,2002-09-03 00:00:00,0.021500000000000002,0.0219,1320.36,1318.62,20060118,LFT 180106,LFT
171,2002-09-04 00:00:00,0.0213,0.021699999999999997,1322.21,1320.46,20060118,LFT 180106,LFT
172,2002-09-05 00:00:00,0.0211,0.0215,1324.05,1322.31,20060118,LFT 180106,LFT
173,2002-09-06 00:00:00,0.0211,0.0215,1325.03,1323.28,20060118,LFT 180106,LFT
174,2002-09-09 00:00:00,0.0211,0.0215,1326,1324.26,20060118,LFT 180106,LFT
175,2002-09-10 00:00:00,0.0211,0.0215,1326.98,1325.24,20060118,LFT 180106,LFT
176,2002-09-11 00:00:00,0.021,0.0214,1328.39,1326.65,20060118,LFT 180106,LFT
177,2002-09-12 00:00:00,0.0211,0.0215,1328.94,1327.19,20060118,LFT 180106,LFT
178,2002-09-13 00:00:00,0.021,0.0214,1330.35,1328.61,20060118,LFT 180106,LFT
179,2002-09-16 00:00:00,0.021,0.0214,1331.33,1329.59,20060118,LFT 180106,LFT
180,2002-09-17 00:00:00,0.020900000000000002,0.0213,1332.75,1331,20060118,LFT 180106,LFT
181,2002-09-18 00:00:00,0.020900000000000002,0.0213,1333.73,1331.98,20060118,LFT 180106,LFT
182,2002-09-19 00:00:00,0.020900000000000002,0.0213,1334.71,1332.97,20060118,LFT 180106,LFT
183,2002-09-20 00:00:00,0.021,0.0214,1335.25,1333.52,20060118,LFT 180106,LFT
184,2002-09-23 00:00:00,0.021,0.0214,1336.24,1334.5,20060118,LFT 180106,LFT
185,2002-09-24 00:00:00,0.021,0.0214,1337.22,1335.48,20060118,LFT 180106,LFT
186,2002-09-25 00:00:00,0.0211,0.0215,1337.77,1336.04,20060118,LFT 180106,LFT
187,2002-09-26 00:00:00,0.0212,0.021599999999999998,1338.32,1336.59,20060118,LFT 180106,LFT
188,2002-09-27 00:00:00,0.0213,0.021699999999999997,1338.87,1337.14,20060118,LFT 180106,LFT
189,2002-09-30 00:00:00,0.021400000000000002,0.0218,1339.43,1337.7,20060118,LFT 180106,LFT
190,2002-10-01 00:00:00,0.021400000000000002,0.0218,1340.42,1338.69,20060118,LFT 180106,LFT
191,2002-10-02 00:00:00,0.021400000000000002,0.0218,1341.41,1339.68,20060118,LFT 180106,LFT
192,2002-10-03 00:00:00,0.021400000000000002,0.0218,1342.4,1340.67,20060118,LFT 180106,LFT
193,2002-10-04 00:00:00,0.021400000000000002,0.0218,1343.39,1341.66,20060118,LFT 180106,LFT
194,2002-10-07 00:00:00,0.021400000000000002,0.0218,1344.38,1342.65,20060118,LFT 180106,LFT
195,2002-10-08 00:00:00,0.021400000000000002,0.0218,1345.37,1343.64,20060118,LFT 180106,LFT
196,2002-10-09 00:00:00,0.021400000000000002,0.0218,1346.36,1344.64,20060118,LFT 180106,LFT
197,2002-10-10 00:00:00,0.021500000000000002,0.0219,1346.92,1345.2,20060118,LFT 180106,LFT
198,2002-10-11 00:00:00,0.021500000000000002,0.0219,1347.92,1346.2,20060118,LFT 180106,LFT
199,2002-10-14 00:00:00,0.021500000000000002,0.0219,1348.91,1347.19,20060118,LFT 180106,LFT
200,2002-10-15 00:00:00,0.021500000000000002,0.0219,1350.04,1348.32,20060118,LFT 180106,LFT
201,2002-10-16 00:00:00,0.021500000000000002,0.0219,1351.17,1349.45,20060118,LFT 180106,LFT
202,2002-10-17 00:00:00,0.021500000000000002,0.0219,1352.31,1350.59,20060118,LFT 180106,LFT
203,2002-10-18 00:00:00,0.021500000000000002,0.0219,1353.44,1351.72,20060118,LFT 180106,LFT
204,2002-10-21 00:00:00,0.021500000000000002,0.0219,1354.57,1352.85,20060118,LFT 180106,LFT
205,2002-10-22 00:00:00,0.021500000000000002,0.0219,1355.71,1353.99,20060118,LFT 180106,LFT
206,2002-10-23 00:00:00,0.021500000000000002,0.0219,1356.84,1355.13,20060118,LFT 180106,LFT
207,2002-10-24 00:00:00,0.021500000000000002,0.0219,1357.98,1356.27,20060118,LFT 180106,LFT
208,2002-10-25 00:00:00,0.021500000000000002,0.0219,1358.1,1356.38,20060118,LFT 180106,LFT
209,2002-10-28 00:00:00,0.021400000000000002,0.0218,1360.69,1358.97,20060118,LFT 180106,LFT
210,2002-10-29 00:00:00,0.021400000000000002,0.0218,1361.83,1360.11,20060118,LFT 180106,LFT
211,2002-10-30 00:00:00,0.021400000000000002,0.0218,1362.97,1361.25,20060118,LFT 180106,LFT
212,2002-10-31 00:00:00,0.021400000000000002,0.0218,1364.11,1362.4,20060118,LFT 180106,LFT
213,2002-11-01 00:00:00,0.021400000000000002,0.0218,1365.25,1363.54,20060118,LFT 180106,LFT
214,2002-11-04 00:00:00,0.021400000000000002,0.0218,1366.39,1364.68,20060118,LFT 180106,LFT
215,2002-11-05 00:00:00,0.021400000000000002,0.0218,1367.54,1365.83,20060118,LFT 180106,LFT
216,2002-11-06 00:00:00,0.021400000000000002,0.0218,1368.68,1366.97,20060118,LFT 180106,LFT
217,2002-11-07 00:00:00,0.021400000000000002,0.0218,1369.83,1368.12,20060118,LFT 180106,LFT
218,2002-11-08 00:00:00,0.021400000000000002,0.0218,1370.98,1369.27,20060118,LFT 180106,LFT
219,2002-11-11 00:00:00,0.021400000000000002,0.0218,1372.13,1370.42,20060118,LFT 180106,LFT
220,2002-11-12 00:00:00,0.021400000000000002,0.0218,1373.28,1371.57,20060118,LFT 180106,LFT
221,2002-11-13 00:00:00,0.021400000000000002,0.0218,1374.43,1372.72,20060118,LFT 180106,LFT
222,2002-11-14 00:00:00,0.021400000000000002,0.0218,1375.58,1373.87,20060118,LFT 180106,LFT
223,2002-11-18 00:00:00,0.0213,0.021699999999999997,1377.16,1375.45,20060118,LFT 180106,LFT
224,2002-11-19 00:00:00,0.0213,0.021699999999999997,1378.31,1376.6,20060118,LFT 180106,LFT
225,2002-11-20 00:00:00,0.0213,0.021699999999999997,1379.46,1377.76,20060118,LFT 180106,LFT
226,2002-11-21 00:00:00,0.021,0.0214,1381.94,1380.24,20060118,LFT 180106,LFT
227,2002-11-22 00:00:00,0.0204,0.0208,1385.71,1384,20060118,LFT 180106,LFT
228,2002-11-25 00:00:00,0.020300000000000002,0.0207,1387.34,1385.63,20060118,LFT 180106,LFT
229,2002-11-26 00:00:00,0.02,0.020399999999999998,1389.82,1388.11,20060118,LFT 180106,LFT
230,2002-11-27 00:00:00,0.0198,0.0202,1391.88,1390.17,20060118,LFT 180106,LFT
231,2002-11-28 00:00:00,0.019700000000000002,0.0201,1393.51,1391.8,20060118,LFT 180106,LFT
232,2002-11-29 00:00:00,0.019700000000000002,0.0201,1394.82,1393.11,20060118,LFT 180106,LFT
233,2002-12-02 00:00:00,0.019700000000000002,0.0201,1395.92,1394.21,20060118,LFT 180106,LFT
234,2002-12-03 00:00:00,0.0195,0.019899999999999998,1397.98,1396.27,20060118,LFT 180106,LFT
235,2002-12-04 00:00:00,0.0194,0.019799999999999998,1399.61,1397.9,20060118,LFT 180106,LFT
236,2002-12-05 00:00:00,0.0194,0.019799999999999998,1400.82,1399.11,20060118,LFT 180106,LFT
237,2002-12-06 00:00:00,0.0194,0.019799999999999998,1402.03,1400.32,20060118,LFT 180106,LFT
238,2002-12-09 00:00:00,0.0194,0.019799999999999998,1403.24,1401.53,20060118,LFT 180106,LFT
239,2002-12-10 00:00:00,0.0193,0.0197,1404.88,1403.17,20060118,LFT 180106,LFT
240,2002-12-11 00:00:00,0.019200000000000002,0.0196,1406.52,1404.81,20060118,LFT 180106,LFT
241,2002-12-12 00:00:00,0.019200000000000002,0.0196,1407.73,1406.02,20060118,LFT 180106,LFT
242,2002-12-13 00:00:00,0.0193,0.0197,1408.51,1406.81,20060118,LFT 180106,LFT
243,2002-12-16 00:00:00,0.0193,0.0197,1409.73,1408.02,20060118,LFT 180106,LFT
244,2002-12-17 00:00:00,0.0193,0.0197,1410.94,1409.24,20060118,LFT 180106,LFT
245,2002-12-18 00:00:00,0.0189,0.019299999999999998,1413.87,1412.16,20060118,LFT 180106,LFT
246,2002-12-19 00:00:00,0.0189,0.019299999999999998,1415.22,1413.51,20060118,LFT 180106,LFT
247,2002-12-20 00:00:00,0.0188,0.0192,1417,1415.29,20060118,LFT 180106,LFT
248,2002-12-23 00:00:00,0.0187,0.0191,1418.89,1417.18,20060118,LFT 180106,LFT
249,2002-12-24 00:00:00,0.0187,0.0191,1420.14,1418.43,20060118,LFT 180106,LFT
